



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
5760;"Colegio La Salle - San Rafael";"";"";"";"METRO: Arg&uuml;elles BUS: 2 , 16 , 61 , 202";" ENSEÑANZA: Educación infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=03beae10c471c010VgnVCM1000000b205a0aRCRD";"FERNANDO EL CATOLICO";"CALLE";"NUM";"49";"";"";"";"";"MADRID";"MADRID";"28015";"GAZTAMBIDE";"CHAMBERI";"439658";"4476395";"40.43413030872986";"-3.71273423116722";"915 447 520 - 915 447 395";"915 432 703";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5672;"Colegio La Salle-La Paloma - Fundación Lara";"";"";"Comedor";"METRO: Puerta de Toledo BUS: 3 , 17 , 18 , 23 , 35 , 60 , 148";" ENSEÑANZA: Educación Infantil - Primaria  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1192ae10c471c010VgnVCM1000000b205a0aRCRD";"PALOMA";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439709";"4473509";"40.40813563191565";"-3.711858874738309";"913 651 428 - 913 641 082";"913 651 428";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5457;"Colegio las Naciones";"";"";"Comedor ";"BUS: 7 , 11 , 40 , 52 , 87";" ENSEÑANZA: Educación infantil - Primaria ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=68deae10c471c010VgnVCM1000000b205a0aRCRD";"ALFONSO XIII";"AVENIDA";"NUM";"90";"";"";"";"";"MADRID";"MADRID";"28016";"HISPANOAMERICA";"CHAMARTIN";"443571";"4478748";"40.45560251164679";"-3.6668121368896482";"914 135 276";"914 154 238";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
31788;"Colegio las Rosas";"";"";"Comedor - Horario ampliado";"METRO: Las Musas BUS: 38 , 48 , 140";" ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología)  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=75a9059cb751c010VgnVCM2000000c205a0aRCRD";"CALABRIA";"CALLE";"NUM";"1";"";"";"";"C/V AVDA. NIZA, 24";"MADRID";"MADRID";"28022";"ROSAS";"SAN BLAS-CANILLEJAS";"448634";"4475983";"40.43102274211902";"-3.606879180677199";"913 132 334";"917 754 987";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
4973344;"Colegio Las Tablas Valverde";"";"";"Comedor ";" METRO: Las Tablas BUS: 172, 176 ";" ENSEÑANZA: Educación infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología) - Enseñanza Biling&uuml;e ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d6a36483ef69b110VgnVCM1000000b205a0aRCRD";"TIERRA DE MELIDE";"PASEO";"V";"22";"";"";"";"";"MADRID";"MADRID";"28050";"VALVERDE";"FUENCARRAL-EL PARDO";"444065";"4484311";"40.50574998598262";"-3.6614780727167";"914 273 505 - 914 273 506";"915 774 735";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5575;"Colegio Liceo Francés";"";"";"Comedor ";"BUS: 120 , 122";" ENSEÑANZA: Sistema Educativo Francés   EDUCACIÓN: Infantil 2&ordm; Ciclo - Primaria - Secundaria Obligatoria - Bachillerato  ALUMNOS: Españoles - Extranjeros - Franceses   IDIOMA: Francés  EDAD: De 3 a 18 años ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=faeeae10c471c010VgnVCM1000000b205a0aRCRD";"LICEO";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28043";"PIOVERA";"HORTALEZA";"445527";"4478937";"40.4574358888289";"-3.6437610353520764";"917 489 490 - 917 489 496";"913 001 952";"etudesespagnoles@lfmadrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5576;"Colegio Liceo Ibérico";"";"";"Comedor";"METRO: Marqués de Vadillo BUS: 23 , 55 RENFE: Marqués de Vadillo ";" ENSEÑANZA: Educación infantil - Primaria - ESO  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=adfeae10c471c010VgnVCM1000000b205a0aRCRD";"ANTONIO VICENT";"CALLE";"NUM";"62";"";"";"";"";"MADRID";"MADRID";"28019";"COMILLAS";"CARABANCHEL";"439833";"4471970";"40.39428056461161";"-3.7102518480885722";"915 691 725";"915 691 725";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5578;"Colegio Liceo Madariaga";"";"";"";"METRO: Pueblo Nuevo BUS: 38 , 109";" ENSEÑANZA: Educación infantil - Primaria - ESO  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e22fae10c471c010VgnVCM1000000b205a0aRCRD";"FRANCISCO MADARIAGA";"CALLE";"NUM";"26";"";"";"";"";"MADRID";"MADRID";"28017";"PUEBLO NUEVO";"CIUDAD LINEAL";"445760";"4476474";"40.43526312285783";"-3.640802395251753";"914 061 491";"914 061 491";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5579;"Colegio Liceo Oroquieta";"";"";"Comedor ";" BUS: 22 , 59 , 79 , 85 , 123 , 130  METRO: Avenida de los Ángeles ";" ENSEÑANZA: Educación Infantil - Primaria  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=953fae10c471c010VgnVCM1000000b205a0aRCRD";"SAHARA";"CALLE";"NUM";"79";"";"";"";"C/ VILLAYOYOSA 85";"MADRID";"MADRID";"28041";"LOS ROSALES";"VILLAVERDE";"441357";"4467600";"40.35502206126822";"-3.691892822353897";"917 961 495";"917 967 558";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5580;"Colegio Liceo Rosales";"";"";"Comedor - Horario ampliado";"BUS: 22 , 59 , 79 , 130 RENFE: Villaverde Bajo";" ENSEÑANZA: Educación Infantil - Primaria  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=484fae10c471c010VgnVCM1000000b205a0aRCRD";"IGNACIO SANTOS VIÑUELAS";"CALLE";"NUM";"9";"";"";"";"";"MADRID";"MADRID";"28021";"LOS ROSALES";"VILLAVERDE";"441591";"4466994";"40.34957930100439";"-3.689081786571669";"917 982 959 - 917 974 120";"917 976 602";"cc.liceorosales@hotmail.com";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5584;"Colegio Liceo Sorolla B";"";"";"Comedor";"BUS: 64 , 82 , 137";" ENSEÑANZA: Educación infantil - Primaria - ESO - BACHILLERATO (Humanidades y S. Sociales - Ciencias y Tecnología)   Formación Profesional de grado medio (Sistemas microinformáticos y redes) ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fa5fae10c471c010VgnVCM1000000b205a0aRCRD";"NUEVA ZELANDA";"CALLE";"NUM";"21";"";"";"";"";"MADRID";"MADRID";"28035";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438720";"4479983";"40.46638366727216";"-3.7241393658674182";"913 164 327";"913 168 028";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5585;"Colegio Liceo Versalles";"";"";"Comedor ";"METRO: Villa de Vallecas BUS: 54 , 103 , 143 RENFE: Vallecas";" ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO. Enseñanza biling&uuml;e. ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=508fae10c471c010VgnVCM1000000b205a0aRCRD";"PUERTO DE SOMOSIERRA";"CALLE";"NUM";"9";"";"";"";"";"MADRID";"MADRID";"28031";"CASCO H.VALLECAS";"VILLA DE VALLECAS";"447282";"4470170";"40.37857076076182";"-3.622335287068757";"913 325 654";"913 323 151";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5712;"Colegio los Olmos";"";"";"Comedor - Transporte";"METRO: Conde de Casal BUS: 20 , 30 , 32 , 56 , 143";" ENSEÑANZA: Educación infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e - ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=039fae10c471c010VgnVCM1000000b205a0aRCRD";"ASTROS";"CALLE";"NUM";"13";"";"";"";"";"MADRID";"MADRID";"28007";"ESTRELLA";"RETIRO";"443503";"4473839";"40.41137508892364";"-3.667176834640208";"914 009 860";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5748;"Colegio los Robles";"";"";"Comedor - Transporte";"BUS: 160 , 161";" ENSEÑANZA: Educación infantil - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b5afae10c471c010VgnVCM1000000b205a0aRCRD";"OSA MAYOR";"AVENIDA";"NUM";"239";"";"";"";"";"MADRID";"MADRID";"28023";"ARAVACA";"MONCLOA-ARAVACA";"432831";"4478761";"40.45491958728365";"-3.793468792165956";"913 070 330 - 913 071 144";"913 572 819";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
6267;"Colegio Los Tilos";"";"";"";" Bus: 8, 63, 143, 145 ";"  ENSEÑANZA :    Educación Infantil -  Educación Primaria -  ESO - Bachillerato (Humanidades y Ciencias Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=48bfae10c471c010VgnVCM1000000b205a0aRCRD";"EL BOSCO";"CALLE";"V";"";"";"";"";"";"MADRID";"MADRID";"28038";"NUMANCIA";"PUENTE DE VALLECAS";"444833";"4472731";"40.40148296368549";"-3.651406031292048";"913 451 116";"913 598 243";"info@colegiolostilos.com";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5588;"Colegio Lourdes";"";"";"";"BUS: 25 , 36 , 39 , 55 , 65";" ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Artes - Artes plásticas, diseño e imagen - Humanidades y C. Sociales - Ciencias y Tecnología)  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=facfae10c471c010VgnVCM1000000b205a0aRCRD";"SAN ROBERTO";"CALLE";"NUM";"8";"";"";"";"";"MADRID";"MADRID";"28011";"LUCERO";"LATINA";"435647";"4472960";"40.40288540111211";"-3.7596722994754836";"915 180 358";"915 184 820";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5502;"Colegio Luis Feito";"";"";" Horario ampliado - Comedor ";"METRO: Carpetana BUS: 17 , 22 , 55 , 119 ";" ENSEÑANZA: Educación infantil - Primaria  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=addfae10c471c010VgnVCM1000000b205a0aRCRD";"LUIS FEITO";"CALLE";"NUM";"19";"";"";"";"";"MADRID";"MADRID";"28047";"ALUCHE";"LATINA";"436952";"4471664";"40.39131049936472";"-3.7441660517820923";"914 623 137";"914 623 137";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
134180;"Colegio Luz Casanova";"";"";"";"METRO: Legazpi , Delicias BUS: 6 , 8 , 19 , 45 , 47 , 59 , 78 , 86 , 148 , 247";"  Enseñanzas :   Segundo ciclo de Educación infantil  Educación Primaria  Educación Secundaria Obligatoria  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=89706da0aa81c010VgnVCM1000000b205a0aRCRD";"ALDEA DEL FRESNO";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28045";"CHOPERA";"ARGANZUELA";"440994";"4472179";"40.396246560150374";"-3.6965920027934485";"914 739 150";"914 739 150";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5594;"Colegio Luz Casanova. Calle Alondra";"";"";"Comedor - Horario ampliado";"METRO: Oporto BUS: 17 , 34 , 35 ";" ENSEÑANZA: Educación Infantil - Primaria - ESO  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=50ffae10c471c010VgnVCM1000000b205a0aRCRD";"ALONDRA";"CALLE";"NUM";"18";"";"";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"437701";"4471284";"40.38788128293086";"-3.735209403360524";"915 254 929";"915 254 929";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5596;"Colegio Luz Casanova. Calle Madridejos";"";"";"Comedor ";"METRO: Usera BUS: 6 , 47 , 81 , 247 ";" ENSEÑANZA: Educación Infantil - Primaria - ESO  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0300ae10c471c010VgnVCM1000000b205a0aRCRD";"MADRIDEJOS";"CALLE";"NUM";"34";"";"";"";"";"MADRID";"MADRID";"28026";"PRADOLONGO";"USERA";"439846";"4470883";"40.38448926383852";"-3.7099958354569194";"914 753 146";"914 753 146";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5409;"Colegio López Vicuña";"";"";"Comedor ";" Metro: Las Musas  Bus: 38 , 48 , 140 ";"  Enseñanzas impartidas :   - Primaria - ESO  - Formación Profesional Básica: Servicios administrativos  - Formación Profesional de Grado Medio: Cuidados auxiliares de enfermería - Atención a personas en situación de dependencia.   - Formación Profesional de Grado Superior: Animación de actividades físicas y deportivas - Educación infantil.   - Enseñanza inicial básica para Personas Adultas  - Educación Secundaria Obligatoria para Personas Adultas ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38777b503a71c010VgnVCM1000000b205a0aRCRD";"HINOJAL";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28037";"HELLIN";"SAN BLAS-CANILLEJAS";"448113";"4476111";"40.43214343900427";"-3.6130316787039605";"913 202 969";"913 930 032";"";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados"; 
5595;"Colegio Macarena";"";"";"Comedor - Transporte ";"METRO: Pío XII BUS: 14 , 16 , 29 , 150 ";" ENSEÑANZA: Educación infantil - Primaria - ESO  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b510ae10c471c010VgnVCM1000000b205a0aRCRD";"MACARENA";"CALLE";"NUM";"37";"";"";"";"";"MADRID";"MADRID";"28016";"NUEVA ESPAÑA";"CHAMARTIN";"442728";"4479429";"40.46167949350187";"-3.6768152567621195";"913 599 218";"913 596 854";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5597;"Colegio Madre de Dios";"";"";"Comedor";"METRO: Arturo Soria BUS: 11 , 70 , 122 , 322";" ENSEÑANZA: Educación infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6820ae10c471c010VgnVCM1000000b205a0aRCRD";"ANGEL MUÑOZ";"CALLE";"NUM";"5";"";"";"";"";"MADRID";"MADRID";"28043";"SAN JUAN BAUTISTA";"CIUDAD LINEAL";"444423";"4478586";"40.45420066030687";"-3.6567502034234245";"914 158 169";"914 139 247";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5598;"Colegio Madres Concepcionistas";"";"";"Comedor - Transporte - Horario ampliado";"METRO: Ventura Rodríguez BUS: 1 , 2 , 44 , 74 , 133 , 202 , C";" ENSEÑANZA: Educación infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1b30ae10c471c010VgnVCM1000000b205a0aRCRD";"PRINCESA";"CALLE";"NUM";"19";"";"";"";"";"MADRID";"MADRID";"28008";"ARGUELLES";"MONCLOA-ARAVACA";"439593";"4475524";"40.42627923799975";"-3.7134176081082986";"91 542 49 01";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5599;"Colegio Madres Mercedarias de Don Juan de Alarcón";"";"";"Comedor";"METRO: Gran Via BUS: 1 , 2 , 3 , 40 , 46 , 74 , 146 , 149 , 202";" ENSEÑANZA: Educación infantil - Primaria - ESO - Bachillerato (Humanidades y C. Sociales - Ciencias y Tecnología)  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cd40ae10c471c010VgnVCM1000000b205a0aRCRD";"VALVERDE";"CALLE";"NUM";"15";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440556";"4474990";"40.421538211958264";"-3.702015877360922";"915 224 615 - 915 219 993 ";"915 327 756";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
6314905;"Colegio Madrid Montessori School";"";"";"";"BUS: 7, 16, 19, 51";" ENSEÑANZA: Sistema Educativo Británico   ENSEÑANZA: Infantil 2&ordm; Ciclo - Primaria   IDIOMA: Inglés   EDAD: De 3 a 12 años ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4f4c331172755310VgnVCM2000000c205a0aRCRD";"HENARES";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442086";"4477985";"40.448626709607";"-3.684255100476805";"";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5602;"Colegio María Auxiliadora";"";"";"Comedor ";"METRO: Estrecho , Francos Rodríguez BUS: 64 , 126 , 128";" ENSEÑANZA: Educación infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7060ae10c471c010VgnVCM1000000b205a0aRCRD";"VILLAAMIL";"CALLE";"NUM";"18";"";"";"";"";"MADRID";"MADRID";"28039";"BERRUGUETE";"TETUAN";"440211";"4479067";"40.45824081812296";"-3.7064667742200044";"913 110 750";"913 110 462";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5605;"Colegio María Cristina";"";"";"Comedor";"METRO: Puerta del Angel BUS: 25 , 31 , 33 , 36 , 39 , 65 , 138";" ENSEÑANZA: Educación infantil - Primaria  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2370ae10c471c010VgnVCM1000000b205a0aRCRD";"ANTILLON";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"438318";"4474053";"40.412934131508614";"-3.7283041596896775";"914 643 175 - 914 630 279";"914 630 279";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
6269;"Colegio María Inmaculada. Calle Fuencarral";"";"";"Comedor";"Metro: Bilbao , Tribunal  Bus: 3 , 21 , 40 , 147 , 149 ";"  Enseñanzas impartidas :   - ESO  - Formación Profesional Básica: Servicios administrativos - Informática y comunicaciones  - Enseñanzas Iniciales Básicas para personas adultas  - Educación secundaria obligatoria para personas adultas  - Formación Profesional de Grado Medio: Gestión Administrativa - Cuidados auxiliares de Enfermería -  Sistemas microinformáticos y redes.  - Formación Profesional de Grado Superior: Documentación sanitaria.   - Curso preparatorio prueba de acceso Grado Superior  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d580ae10c471c010VgnVCM1000000b205a0aRCRD";"FUENCARRAL";"CALLE";"V";"97";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440571";"4475653";"40.4275118962553";"-3.70190115388647";"914 489 508";"914 487 065";"";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados"; 
5606;"Colegio María Inmaculada. Calle Mogambo";"";"";"Comedor";"BUS: 10 , 57 , 136 , 144 RENFE: El Pozo";" ENSEÑANZA: Educación infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8890ae10c471c010VgnVCM1000000b205a0aRCRD";"MOGAMBO";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28018";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"444324";"4470325";"40.379774328145274";"-3.6571931808017073";"917 774 651 - 915 076 417";"917 774 651";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
6270;"Colegio María Inmaculada. Calle Ríos Rosas";"";"";"";"Metro: Ríos Rosas  Bus: 12 , 45 , 5";"  Enseñanzas impartidas :   - ESO - Bachillerato (Humanidades y C. Sociales - Ciencias y Tecnología) - Educación Básica de Personas Adultas - Educación Secundaria Obligatoria de  Personas Adultas.   - Formación Profesional de Grado Medio: Gestión administrativa - Cuidados auxiliares de enfermería.   - Formación Profesional  de Grado Superior: Administración y finanzas - Anatomía patológica y citología - Educación infantil.   - Programas de Cualificación Profesional Inicial: General: Actividades auxiliares de comercio - Servicios auxiliares en administración y gestión  - Programa de Cualificación Profesional, Módulos voluntarios ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3ba0ae10c471c010VgnVCM1000000b205a0aRCRD";"RIOS ROSAS";"CALLE";"V";"35";"";"";"";"";"MADRID";"MADRID";"28003";"RIOS ROSAS";"CHAMBERI";"440910";"4477255";"40.441967561937844";"-3.6980660100916305";"914 410 628";"913 990 637";"";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados"; 
5612;"Colegio María Inmaculada. Paseo General Martínez Campos";"";"";"Comedor - Transporte - Horario ampliado";"METRO: Iglesia BUS: 3 , 5 , 7 , 16 , 40 , 61 , 147";" ENSEÑANZA: Educación infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=edb0ae10c471c010VgnVCM1000000b205a0aRCRD";"GENERAL MARTINEZ CAMPOS";"PASEO";"NUM";"18";"";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441083";"4476468";"40.43489028042732";"-3.695941329828033";"914 466 119";"914 466 870";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
6058;"Colegio María Reina. Avenida Orcasur";"";"";"Comedor";"RENFE: Orcasitas BUS: 76 , 78 ";" ENSEÑANZA: Educación Infantil - Primaria - ESO  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=90d0ae10c471c010VgnVCM1000000b205a0aRCRD";"ORCASUR";"AVENIDA";"NUM";"42";"";"";"";"";"MADRID";"MADRID";"28041";"ORCASUR";"USERA";"440489";"4468684";"40.3647167372444";"-3.702215148248456";"913 170 237";"913 177 644";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
5620;"Colegio María Reina. Calle Aranzueque";"";"";"Comedor ";"BUS: 160 , 161";" ENSEÑANZA: Educación infantil - Primaria - ESO - Enseñanza biling&uuml;e ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=43e0ae10c471c010VgnVCM1000000b205a0aRCRD";"ARANZUEQUE";"CALLE";"NUM";"4";"";"";"";"";"MADRID";"MADRID";"28023";"ARAVACA";"MONCLOA-ARAVACA";"433254";"4479475";"40.46138559999347";"-3.7885557042555327";"913 070 294";"913 570 834";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"; 
